iteration,curr policy return,max return,median return,min return,avg return,std return,avg rollout len,num total samples,min mag policy param,max mag policy param,min expl strat std,avg expl strat std,max expl strat std,expl strat entropy
2172,2409.0359,2570.1464,1652.5627,281.7709,1589.5868,828.8276,682.7822,135801469,0.06102806329727173,-25.9486141204834,0.01810000091791153,0.263700008392334,0.4066999852657318,-inf
2173,2417.7213,2567.8289,2199.4793,252.9859,1614.8991,837.1576,683.2178,135870474,0.0062909722328186035,-25.8729248046875,0.01810000091791153,0.2635999917984009,0.4056999981403351,-inf
2174,2414.8875,2619.3841,1195.8938,251.44,1419.8512,850.0062,606.6238,135931743,-0.0037725046277046204,-25.958175659179688,0.017999999225139618,0.2635999917984009,0.4056999981403351,-inf
2175,2414.122,2545.8141,2226.6222,263.6034,1587.1297,874.1041,668.9208,135999304,-0.0014929212629795074,-26.027624130249023,0.017999999225139618,0.26339998841285706,0.4058000147342682,-inf
2176,2455.0919,2611.5347,1299.0018,261.3163,1436.0112,873.264,608.6436,136060777,0.13016265630722046,-25.959402084350586,0.017999999225139618,0.26339998841285706,0.4059999883174896,-inf
2177,2400.8089,2608.2712,2312.4625,253.2798,1742.4756,813.4465,739.7921,136135496,0.17813800275325775,-26.01797103881836,0.017999999225139618,0.26339998841285706,0.40630000829696655,-inf
2178,2463.1874,2645.1169,1119.9121,256.5328,1384.7534,908.1506,585.9802,136194680,0.20738902688026428,-25.995954513549805,0.017999999225139618,0.26339998841285706,0.4066999852657318,-inf
2179,2392.8205,2626.06,2239.9982,274.6993,1633.309,844.1845,696.9406,136265071,-0.18496271967887878,-25.98807716369629,0.017899999395012856,0.26339998841285706,0.40630000829696655,-inf
2180,2435.2852,2654.9124,1911.5439,268.3095,1597.794,866.6552,668.8812,136332628,0.08179070800542831,-25.8933048248291,0.017899999395012856,0.26339998841285706,0.4056999981403351,-inf
2181,2432.0965,2528.322,1099.7943,195.0735,1396.7239,900.7541,602.604,136393491,0.04056042060256004,-25.918458938598633,0.017899999395012856,0.26330000162124634,0.4065000116825104,-inf
2182,2339.405,2522.683,2194.21,259.7954,1549.1567,862.9479,670.8713,136461249,-0.0027470365166664124,-25.8522891998291,0.017899999395012856,0.26330000162124634,0.4065999984741211,-inf
2183,2422.9359,2523.0313,1468.412,280.1879,1478.1469,900.7613,631.5446,136525035,0.09829684346914291,-25.927265167236328,0.017899999395012856,0.2632000148296356,0.40689998865127563,-inf
2184,2420.1076,2620.506,2283.3588,252.8905,1660.9956,867.2377,702.505,136595988,0.07539504766464233,-25.98517417907715,0.017899999395012856,0.2632000148296356,0.40639999508857727,-inf
2185,2476.9069,2560.2823,790.068,57.9329,1173.4416,878.3846,498.0198,136646288,0.036206841468811035,-25.944232940673828,0.017899999395012856,0.2630999982357025,0.4066999852657318,-inf
2186,2420.1757,2638.2486,2267.5187,272.2071,1632.7205,870.4308,692.7525,136716256,-0.040112316608428955,-26.01405906677246,0.017899999395012856,0.2630000114440918,0.40619999170303345,-inf
2187,2455.9722,2577.413,1299.8195,54.7769,1418.7108,924.3827,598.7228,136776727,-0.09731750190258026,-26.00518226623535,0.017799999564886093,0.2628999948501587,0.4065000116825104,-inf
2188,2356.3072,2602.4814,2266.5936,54.6714,1743.5519,796.0129,744.2871,136851900,-0.18364094197750092,-25.887880325317383,0.017799999564886093,0.2628999948501587,0.4058000147342682,-inf
2189,2448.0018,2613.7613,1172.5418,195.6197,1472.4552,898.7273,625.3564,136915061,-0.22618162631988525,-25.83915138244629,0.017799999564886093,0.2628999948501587,0.4059000015258789,-inf
2190,2424.8664,2506.8853,1333.6559,57.8874,1437.8218,900.6196,610.9604,136976768,-0.2279740571975708,-25.771696090698242,0.017799999564886093,0.2628999948501587,0.4068000018596649,-inf
2191,2410.6415,2626.9782,2323.6878,56.4151,1675.9835,908.5555,703.5347,137047825,-0.24580183625221252,-25.857412338256836,0.017799999564886093,0.2630000114440918,0.40720000863075256,-inf
2192,2451.8555,2631.922,1237.7937,55.0956,1481.139,869.5194,625.4653,137110997,-0.21120017766952515,-25.75522232055664,0.017799999564886093,0.2630000114440918,0.40689998865127563,-inf
2193,2422.8623,2529.6471,926.2484,56.2832,1279.1742,873.7484,549.8416,137166531,-0.21255917847156525,-25.76712989807129,0.017799999564886093,0.2628999948501587,0.40720000863075256,-inf
2194,2311.0954,2534.8304,2273.8979,83.6376,1929.5527,712.6103,835.9307,137250960,-0.2275775969028473,-25.72932243347168,0.017799999564886093,0.2628999948501587,0.4066999852657318,-inf
2195,2494.2034,2568.1827,1306.7976,81.574,1395.7051,952.6836,582.5545,137309798,-0.16308987140655518,-25.641494750976562,0.017799999564886093,0.262800008058548,0.4068000018596649,-inf
2196,2365.2066,2582.8834,1170.3158,259.3708,1469.7508,850.0332,630.7228,137373501,-0.027217179536819458,-25.7021484375,0.017799999564886093,0.262800008058548,0.40610000491142273,-inf
2197,2399.4613,2545.1139,2290.7391,263.9916,1766.7117,798.6205,746.1089,137448858,-0.11702854186296463,-25.666423797607422,0.017799999564886093,0.26269999146461487,0.4059000015258789,-inf
2198,2413.6079,2628.797,2258.5688,301.5859,1645.2328,855.2001,692.7327,137518824,-0.06504768133163452,-25.69905662536621,0.017799999564886093,0.26260000467300415,0.4056999981403351,-inf
2199,2416.1011,2595.3818,2204.0666,280.7139,1573.121,892.9191,670.7723,137586572,-0.15587836503982544,-25.82465171813965,0.017799999564886093,0.26260000467300415,0.4056999981403351,-inf
2200,2498.4344,2603.1852,1267.6628,249.2624,1462.3176,891.4647,611.5149,137648335,-0.15978436172008514,-25.754833221435547,0.017799999564886093,0.26249998807907104,0.4050000011920929,-inf
2201,2430.4418,2535.7072,2305.833,272.8018,1780.351,822.8849,752.4158,137724329,-0.04699140042066574,-25.651277542114258,0.017799999564886093,0.26249998807907104,0.4050000011920929,-inf
2202,2527.8554,2616.0617,537.2601,53.0499,1104.4011,906.5714,472.1188,137772013,-0.23459696769714355,-25.69207000732422,0.017799999564886093,0.26249998807907104,0.40549999475479126,-inf
2203,2387.6208,2565.6824,1764.4201,104.2324,1556.5851,829.0462,662.8218,137838958,-0.13213050365447998,-25.534318923950195,0.017799999564886093,0.26249998807907104,0.4047999978065491,-inf
2204,2440.5065,2678.4084,1112.0858,268.9619,1400.3457,894.786,591.2574,137898675,-0.22259627282619476,-25.575416564941406,0.017799999564886093,0.2624000012874603,0.4043999910354614,-inf
2205,2440.6084,2635.4364,1198.4833,270.2891,1432.9705,891.0841,605.7723,137959858,-0.2057710587978363,-25.54082679748535,0.017799999564886093,0.2623000144958496,0.40540000796318054,-inf
2206,2420.295,2587.0291,1728.0663,245.3311,1504.1707,907.444,636.7624,138024171,-0.1624712347984314,-25.669151306152344,0.017799999564886093,0.2621999979019165,0.40540000796318054,-inf
2207,2409.7134,2676.9119,2230.619,53.0403,1622.2081,865.6937,689.1881,138093779,-0.24469828605651855,-25.605710983276367,0.01769999973475933,0.2621999979019165,0.40459999442100525,-inf
2208,2472.0471,2517.7663,1482.461,53.0377,1462.2684,915.5338,621.0198,138156502,-0.2670581340789795,-25.49325180053711,0.017799999564886093,0.2621999979019165,0.40389999747276306,-inf
2209,2418.5374,2590.8855,2244.7968,56.4095,1584.7956,883.7148,672.7822,138224453,-0.2391171008348465,-25.51857566833496,0.01769999973475933,0.2621000111103058,0.4036000072956085,-inf
2210,2498.4481,2600.334,891.7084,79.2645,1214.1118,882.5637,510.0,138275963,0.05478869378566742,-25.60171890258789,0.01769999973475933,0.2619999945163727,0.4034000039100647,-inf
2211,2408.2949,2593.6635,2047.11,54.3676,1561.9618,897.7914,658.0594,138342427,-0.1567976176738739,-25.49526023864746,0.01769999973475933,0.26190000772476196,0.4032999873161316,-inf
2212,2272.4537,2613.7709,1029.0189,52.9867,1307.3242,935.337,550.6337,138398041,-0.17875604331493378,-25.180532455444336,0.01769999973475933,0.26179999113082886,0.40400001406669617,-inf
2213,2465.1064,2557.7962,1237.704,59.6853,1412.94,844.9491,598.2178,138458461,-0.22315020859241486,-25.059350967407227,0.01759999990463257,0.26179999113082886,0.4034000039100647,-inf
2214,2376.1856,2516.0318,2281.0444,254.0909,1687.2808,824.4322,718.5347,138531033,-0.2728337347507477,-25.105833053588867,0.01769999973475933,0.26170000433921814,0.4034000039100647,-inf
2215,2436.9041,2585.839,1633.9392,56.0782,1521.8483,881.4396,648.1584,138596497,-0.12296290695667267,-25.190414428710938,0.01769999973475933,0.26159998774528503,0.4025999903678894,-inf
2216,2400.917,2628.2482,1569.8308,58.1325,1532.2489,841.0588,652.802,138662430,-0.2569892108440399,-25.188175201416016,0.01759999990463257,0.26159998774528503,0.40230000019073486,-inf
2217,2419.4977,2583.7383,2306.5948,54.4844,1782.8962,851.8956,751.7327,138738355,-0.24869738519191742,-25.190181732177734,0.01759999990463257,0.2614000141620636,0.4018000066280365,-inf
2218,1239.3583,2600.3384,915.1531,54.7154,1087.7069,761.0881,456.198,138784431,-0.24118834733963013,-25.185441970825195,0.01759999990463257,0.2614000141620636,0.40130001306533813,-inf
2219,2428.5644,2687.2636,1425.0861,279.0035,1540.2267,862.5099,644.1782,138849493,-0.23854786157608032,-25.148954391479492,0.01759999990463257,0.2612999975681305,0.40119999647140503,-inf
2220,2445.0687,2638.7398,2256.9745,281.5856,1653.1344,803.0611,695.1782,138919706,-0.23301424086093903,-25.021615982055664,0.017500000074505806,0.2612999975681305,0.40059998631477356,-inf
2221,2451.2562,2600.2698,1064.9693,262.7295,1346.6922,865.2161,566.9604,138976969,-0.24139642715454102,-25.043071746826172,0.01759999990463257,0.2612000107765198,0.4002000093460083,-inf
2222,2418.2589,2533.3211,1424.5415,84.6442,1473.2595,929.3986,623.3564,139039928,-0.24347107112407684,-25.112184524536133,0.017500000074505806,0.26109999418258667,0.39980000257492065,-inf
2223,2387.9531,2570.28,2265.197,272.5035,1643.5208,838.6743,699.3861,139110566,-0.23636196553707123,-25.01838493347168,0.017500000074505806,0.26109999418258667,0.40049999952316284,-inf
2224,2489.3343,2559.0097,1089.993,257.9039,1363.7098,889.717,585.1188,139169663,-0.23551100492477417,-25.030258178710938,0.017500000074505806,0.26109999418258667,0.4002000093460083,-inf
2225,2421.4965,2590.7878,1064.7303,257.8617,1411.0058,891.3888,602.297,139230495,-0.21945643424987793,-24.888813018798828,0.017500000074505806,0.26100000739097595,0.3993000090122223,-inf
2226,2418.7191,2563.466,2127.5132,274.0536,1506.9748,897.4866,645.0693,139295647,-0.22393798828125,-24.951858520507812,0.017500000074505806,0.26100000739097595,0.39890000224113464,-inf
2227,2405.639,2578.6852,2233.051,261.108,1587.5306,887.944,674.6337,139363785,-0.22998365759849548,-24.960693359375,0.017500000074505806,0.26100000739097595,0.3986999988555908,-inf
2228,2519.2139,2673.6016,892.4148,258.0146,1239.9537,876.8595,529.8911,139417304,-0.21722310781478882,-24.964548110961914,0.017500000074505806,0.26080000400543213,0.399399995803833,-inf
2229,2450.0018,2585.264,1056.3494,270.0958,1389.4035,850.1956,589.1782,139476811,-0.22547616064548492,-24.83942985534668,0.017500000074505806,0.260699987411499,0.399399995803833,-inf
2230,2394.5681,2517.3688,2178.4181,81.0911,1571.8293,916.2696,672.5149,139544735,-0.24951733648777008,-24.885507583618164,0.017500000074505806,0.260699987411499,0.39969998598098755,-inf
2231,2448.5111,2542.9754,1533.3183,56.8622,1475.2158,900.7761,626.099,139607971,-0.2491694986820221,-24.82744598388672,0.017500000074505806,0.2606000006198883,0.3993000090122223,-inf
2232,2418.805,2537.7236,2252.2727,258.1576,1601.11,869.3778,683.6436,139677019,-0.2543877065181732,-24.782957077026367,0.017500000074505806,0.2605000138282776,0.39890000224113464,-inf
2233,2445.7936,2634.6411,1142.7467,233.9388,1378.5201,884.7462,583.7624,139735979,-0.23265787959098816,-24.646251678466797,0.017400000244379044,0.2606000006198883,0.39969998598098755,-inf
2234,2475.0613,2579.442,1110.572,277.6875,1429.9943,895.8081,604.4158,139797025,-0.2331116646528244,-24.690595626831055,0.017400000244379044,0.2603999972343445,0.39980000257492065,-inf
2235,2411.7921,2551.2861,2159.2503,86.5105,1497.4786,924.8108,642.0891,139861876,-0.23749636113643646,-24.693584442138672,0.017400000244379044,0.26019999384880066,0.3993000090122223,-inf
2236,2432.4857,2636.9865,1288.7819,267.4137,1492.8969,850.9042,627.5149,139925255,-0.21464863419532776,-24.770111083984375,0.017400000244379044,0.26030001044273376,0.39959999918937683,-inf
2237,2423.4601,2558.2871,2302.3953,58.6486,1755.0421,835.7402,743.8119,140000380,-0.2296256572008133,-24.778345108032227,0.017400000244379044,0.26019999384880066,0.4000999927520752,-inf
2238,2464.3734,2523.3795,1173.0144,269.4014,1413.0412,875.1187,595.0297,140060478,-0.22825826704502106,-24.640962600708008,0.01730000041425228,0.26010000705718994,0.3995000123977661,-inf
2239,2410.0122,2521.8619,2228.0891,263.2576,1623.6273,872.591,692.0792,140130378,-0.23774473369121552,-24.86590576171875,0.01730000041425228,0.26010000705718994,0.39910000562667847,-inf
2240,2460.8198,2567.701,1965.3129,247.4988,1536.5637,908.8053,650.0,140196028,-0.23958981037139893,-24.90966033935547,0.01730000041425228,0.25999999046325684,0.39959999918937683,-inf
2241,2436.2581,2650.9243,1209.9326,240.9104,1412.1618,902.8012,605.7624,140257210,-0.059827953577041626,-25.049129486083984,0.01730000041425228,0.25999999046325684,0.4002000093460083,-inf
2242,2414.7804,2564.7791,2288.5533,268.4818,1678.8183,847.6647,709.8713,140328907,-0.18118205666542053,-25.05474090576172,0.01720000058412552,0.25999999046325684,0.400299996137619,-inf
2243,2457.1098,2596.7025,1444.731,259.4418,1495.2411,894.1618,625.5644,140392089,-0.2274174839258194,-24.91067886352539,0.01720000058412552,0.2599000036716461,0.40049999952316284,-inf
2244,2413.1124,2563.7157,2280.8967,265.0943,1770.5939,773.227,745.7129,140467406,-0.05540277063846588,-24.776105880737305,0.01720000058412552,0.2599000036716461,0.4007999897003174,-inf
2245,2431.106,2554.5428,1648.2363,258.2274,1565.9301,830.1196,657.2475,140533788,-0.2136182337999344,-24.759218215942383,0.01720000058412552,0.259799987077713,0.40070000290870667,-inf
2246,2445.0753,2465.2367,1184.7138,259.6734,1393.3271,822.8302,592.1782,140593598,-0.1894913762807846,-24.7956485748291,0.01720000058412552,0.2597000002861023,0.400299996137619,-inf
2247,2377.2077,2597.4845,2229.545,266.6984,1772.2404,745.2586,758.6436,140670221,-0.22936828434467316,-24.812946319580078,0.01720000058412552,0.2597000002861023,0.4004000127315521,-inf
2248,2477.7431,2595.6993,1103.2531,56.3815,1345.0347,836.0866,564.2079,140727206,-0.1816815435886383,-24.84499740600586,0.017100000753998756,0.2597000002861023,0.40049999952316284,-inf
2249,2374.6875,2578.1679,2287.5272,272.3473,1841.384,750.3966,779.1287,140805898,-0.11594308167695999,-24.920618057250977,0.017100000753998756,0.2596000134944916,0.4011000096797943,-inf
2250,2521.8706,2585.7397,1123.9614,60.5125,1326.8886,789.9168,552.7426,140861725,-0.25922441482543945,-24.905189514160156,0.017100000753998756,0.2596000134944916,0.40059998631477356,-inf
2251,2380.8848,2531.9858,2277.2029,276.8575,1788.9721,754.2201,761.7327,140938660,-0.2479507029056549,-25.070985794067383,0.017100000753998756,0.25949999690055847,0.40049999952316284,-inf
2252,2457.2635,2628.5726,1494.1673,269.1102,1518.9074,842.4392,637.297,141003027,-0.2614724338054657,-25.075681686401367,0.017100000753998756,0.25949999690055847,0.4000000059604645,-inf
2253,2429.6512,2540.5838,2297.1598,262.1498,1710.3823,801.2968,718.297,141075575,-0.25540992617607117,-25.10116195678711,0.017000000923871994,0.25940001010894775,0.4000000059604645,-inf
2254,2471.9929,2545.415,1835.0055,274.4735,1617.0827,825.6922,682.1386,141144471,-0.256261944770813,-25.17255401611328,0.017000000923871994,0.25940001010894775,0.39980000257492065,-inf
2255,2464.5194,2596.973,1201.5202,263.6506,1404.6614,861.8888,587.3564,141203794,-0.2606196403503418,-25.233949661254883,0.017000000923871994,0.25929999351501465,0.39890000224113464,-inf
2256,2434.5502,2559.842,2260.3396,290.3405,1733.7581,802.9645,736.5446,141278185,-0.24425837397575378,-25.338626861572266,0.017000000923871994,0.25940001010894775,0.3993000090122223,-inf
2257,2529.4932,2570.2006,1200.6122,254.5669,1398.1955,816.4806,584.1881,141337188,-0.19189083576202393,-25.340044021606445,0.017000000923871994,0.25940001010894775,0.3991999924182892,-inf
2258,2379.8282,2537.7125,2297.5789,270.9414,1860.9664,749.2586,789.901,141416968,0.08299398422241211,-25.357572555541992,0.017000000923871994,0.25940001010894775,0.39910000562667847,-inf
2259,2457.9248,2549.5482,1359.5911,264.0828,1405.52,916.1787,604.1287,141477985,0.2274617850780487,-25.27585792541504,0.017000000923871994,0.25929999351501465,0.39890000224113464,-inf
2260,2425.0159,2596.2168,2336.0657,266.9205,1820.4405,805.8128,765.198,141555270,0.23974934220314026,-25.23737335205078,0.017000000923871994,0.25920000672340393,0.3986000120639801,-inf
2261,2489.8313,2547.106,1506.7659,241.4089,1556.683,854.9117,658.4752,141621776,0.10462690889835358,-25.300806045532227,0.017000000923871994,0.2590999901294708,0.3984000086784363,-inf
2262,2443.7117,2610.4547,1418.0862,268.8562,1459.4061,887.9665,615.9703,141683989,0.025589443743228912,-25.30781364440918,0.017000000923871994,0.2590999901294708,0.3977999985218048,-inf
2263,2442.6048,2536.2876,1744.5532,140.41,1552.302,859.7458,655.8812,141750233,0.1800384819507599,-25.21263885498047,0.017000000923871994,0.2590000033378601,0.39719998836517334,-inf
2264,2409.9116,2530.8727,2252.5069,273.7211,1742.2946,753.302,740.4455,141825018,-0.2458648383617401,-25.12302589416504,0.017000000923871994,0.258899986743927,0.3968999981880188,-inf
2265,2406.667,2624.7713,2329.1162,270.7848,1659.745,887.5494,699.7327,141895691,-0.24375827610492706,-25.031097412109375,0.017000000923871994,0.2587999999523163,0.39640000462532043,-inf
2266,2471.2301,2577.4071,1050.7726,270.3457,1349.7038,849.2284,568.2079,141953080,-0.23949044942855835,-25.071664810180664,0.016899999231100082,0.25870001316070557,0.396699994802475,-inf
